-69,-63,-69,-57,3
-63,-67,-57,-71,3
-64,-71,-63,-58,3
-64,-68,-63,-56,3
-63,-67,-63,-55,3
-60,-71,-64,-56,3
-60,-78,-63,-55,3
-64,-72,-62,-56,3
-63,-70,-63,-55,3
-65,-78,-64,-56,3
-60,-70,-63,-55,3
-60,-71,-62,-56,3
-63,-72,-64,-56,3
-63,-70,-61,-55,3
-61,-78,-63,-55,3
-61,-76,-64,-54,3
-62,-74,-62,-55,3
-62,-74,-63,-55,3
-61,-68,-64,-55,3
-62,-73,-64,-55,3
-62,-75,-64,-55,3
-62,-77,-63,-55,3
-66,-77,-64,-55,3
-62,-68,-62,-55,3
-62,-73,-63,-55,3
-61,-72,-63,-55,3
-62,-80,-64,-55,3
-65,-83,-62,-55,3
-66,-72,-64,-55,3
-62,-72,-64,-55,3
-62,-73,-63,-55,3
-65,-81,-64,-55,3
-66,-67,-64,-55,3
-61,-75,-64,-55,3
-62,-66,-61,-55,3
-64,-66,-59,-55,3
-66,-76,-60,-53,3
-67,-68,-60,-55,3
-66,-67,-63,-54,3
-63,-75,-64,-56,3
-65,-78,-64,-56,3
-61,-68,-63,-56,3
-65,-66,-60,-54,3
-65,-66,-61,-55,3
-66,-77,-60,-56,3
-64,-75,-58,-54,3
-61,-71,-63,-59,3
-62,-67,-60,-53,3
-66,-66,-58,-56,3
-69,-67,-63,-54,3
-68,-67,-63,-55,3
-69,-79,-63,-55,3
-62,-71,-63,-54,3
-66,-69,-61,-56,3
-66,-71,-63,-52,3
-62,-71,-63,-56,3
-69,-68,-64,-53,3
-69,-79,-64,-56,3
-61,-69,-64,-55,3
-66,-80,-61,-56,3
-69,-69,-63,-56,3
-69,-71,-63,-53,3
-66,-80,-64,-56,3
-66,-68,-62,-53,3
-70,-80,-61,-56,3
-62,-69,-61,-53,3
-65,-69,-59,-53,3
-62,-74,-62,-54,3
-64,-70,-63,-55,3
-62,-69,-62,-56,3
-65,-70,-64,-53,3
-65,-76,-64,-56,3
-62,-68,-62,-55,3
-61,-67,-59,-53,3
-63,-68,-64,-53,3
-63,-69,-64,-52,3
-63,-70,-62,-55,3
-61,-70,-59,-56,3
-62,-74,-59,-56,3
-65,-71,-62,-54,3
-62,-69,-62,-55,3
-63,-69,-59,-55,3
-65,-69,-64,-54,3
-64,-69,-64,-55,3
-63,-78,-59,-55,3
-62,-78,-61,-55,3
-63,-70,-61,-53,3
-62,-68,-62,-53,3
-64,-68,-61,-54,3
-62,-79,-60,-55,3
-63,-69,-64,-55,3
-62,-71,-64,-54,3
-63,-69,-59,-55,3
-64,-69,-60,-55,3
-63,-69,-64,-55,3
-65,-78,-61,-55,3
-64,-69,-59,-54,3
-62,-77,-59,-54,3
-63,-75,-61,-54,3
-64,-69,-61,-55,3
-64,-69,-65,-54,3
-64,-69,-61,-55,3
-61,-78,-60,-54,3
-64,-67,-64,-55,3
-61,-69,-60,-55,3
-63,-69,-61,-55,3
-64,-76,-64,-54,3
-62,-69,-61,-54,3
-64,-76,-61,-55,3
-64,-69,-59,-55,3
-64,-69,-64,-54,3
-62,-76,-64,-55,3
-64,-69,-65,-55,3
-64,-68,-59,-54,3
-64,-69,-60,-52,3
-62,-77,-61,-55,3
-61,-67,-59,-55,3
-64,-69,-64,-54,3
-63,-69,-61,-55,3
-64,-69,-59,-55,3
-61,-69,-64,-54,3
-62,-69,-64,-55,3
-64,-76,-61,-54,3
-64,-69,-59,-54,3
-61,-77,-65,-55,3
-65,-78,-59,-54,3
-64,-69,-60,-55,3
-63,-69,-61,-53,3
-61,-77,-64,-54,3
-61,-69,-61,-55,3
-64,-69,-60,-55,3
-61,-77,-62,-54,3
-61,-70,-60,-55,3
-61,-69,-61,-54,3
-64,-77,-60,-55,3
-61,-77,-62,-55,3
-64,-77,-60,-54,3
-61,-68,-64,-56,3
-64,-71,-62,-57,3
-61,-69,-66,-57,3
-64,-71,-65,-56,3
-64,-67,-62,-54,3
-61,-69,-65,-54,3
-64,-71,-62,-56,3
-64,-69,-63,-54,3
-64,-68,-63,-54,3
-64,-71,-63,-56,3
-71,-69,-66,-57,3
-63,-68,-61,-53,3
-65,-71,-60,-53,3
-65,-70,-61,-53,3
-69,-74,-62,-54,3
-65,-70,-63,-54,3
-65,-69,-64,-55,3
-65,-77,-65,-54,3
-67,-68,-64,-55,3
-64,-70,-64,-55,3
-65,-68,-62,-54,3
-65,-68,-60,-53,3
-67,-71,-62,-54,3
-64,-73,-61,-54,3
-66,-68,-60,-54,3
-68,-68,-60,-54,3
-65,-68,-62,-54,3
-67,-68,-62,-55,3
-66,-72,-64,-54,3
-65,-68,-60,-53,3
-66,-82,-60,-53,3
-67,-70,-64,-55,3
-64,-69,-64,-55,3
-67,-75,-64,-54,3
-64,-70,-65,-55,3
-64,-69,-63,-55,3
-68,-69,-64,-53,3
-68,-69,-65,-55,3
-70,-73,-63,-55,3
-73,-67,-63,-53,3
-73,-67,-63,-53,3
-69,-67,-66,-54,3
-66,-68,-63,-54,3
-71,-68,-63,-54,3
-69,-67,-66,-53,3
-66,-68,-63,-53,3
-71,-71,-72,-54,3
-71,-67,-67,-53,3
-70,-67,-64,-53,3
-65,-66,-71,-53,3
-71,-70,-63,-53,3
-70,-66,-62,-53,3
-70,-69,-72,-53,3
-65,-68,-63,-54,3
-66,-69,-64,-54,3
-65,-69,-66,-53,3
-65,-68,-63,-54,3
-67,-72,-60,-54,3
-66,-68,-66,-54,3
-66,-68,-60,-54,3
-69,-68,-63,-54,3
-65,-69,-63,-54,3
-67,-69,-63,-54,3
-67,-71,-64,-54,3
-65,-71,-66,-54,3
-66,-69,-64,-54,3
-68,-71,-61,-53,3
-65,-69,-66,-54,3
-66,-72,-63,-54,3
-66,-70,-64,-54,3
-69,-69,-61,-54,3
-66,-68,-66,-54,3
-65,-70,-64,-54,3
-66,-69,-61,-54,3
-70,-71,-61,-54,3
-69,-71,-64,-53,3
-69,-71,-61,-54,3
-69,-71,-63,-53,3
-66,-68,-64,-54,3
-70,-69,-64,-54,3
-65,-72,-64,-54,3
-65,-71,-66,-53,3
-66,-70,-65,-54,3
-71,-70,-64,-54,3
-70,-68,-67,-54,3
-69,-68,-65,-53,3
-67,-68,-61,-52,3
-69,-69,-64,-54,3
-69,-70,-61,-54,3
-66,-67,-64,-54,3
-66,-68,-61,-54,3
-66,-71,-64,-54,3
-65,-68,-64,-54,3
-69,-67,-64,-54,3
-70,-67,-67,-53,3
-66,-67,-67,-54,3
-65,-72,-64,-54,3
-66,-67,-64,-54,3
-65,-69,-64,-52,3
-67,-69,-61,-54,3
-66,-66,-64,-53,3
-69,-68,-66,-54,3
-65,-71,-61,-54,3
-65,-68,-67,-54,3
-66,-69,-61,-54,3
-66,-71,-60,-54,3
-69,-69,-65,-52,3
-66,-71,-61,-54,3
-69,-68,-61,-54,3
-70,-71,-61,-54,3
-66,-69,-64,-54,3
-66,-68,-66,-54,3
-65,-68,-66,-54,3
-66,-68,-65,-54,3
-69,-71,-61,-54,3
-70,-69,-67,-54,3
-67,-68,-64,-54,3
-66,-68,-64,-54,3
-70,-69,-64,-54,3
-70,-71,-61,-54,3
-70,-68,-61,-54,3
-67,-68,-67,-54,3
-71,-66,-60,-53,3
-66,-69,-63,-54,3
-65,-71,-61,-54,3
-69,-68,-61,-54,3
-69,-68,-64,-54,3
-66,-69,-61,-54,3
-67,-68,-64,-54,3
-67,-67,-61,-54,3
-70,-71,-61,-54,3
-67,-67,-64,-54,3
-67,-68,-61,-53,3
-67,-71,-64,-54,3
-66,-68,-64,-54,3
-66,-68,-64,-54,3
-65,-71,-64,-54,3
-67,-65,-64,-54,3
-66,-68,-66,-54,3
-64,-68,-62,-54,3
-62,-68,-60,-54,3
-64,-68,-63,-54,3
-66,-67,-58,-52,3
-63,-73,-60,-53,3
-66,-68,-63,-54,3
-64,-68,-60,-54,3
-66,-71,-60,-54,3
-64,-70,-58,-54,3
-63,-74,-63,-54,3
-64,-70,-60,-54,3
-64,-72,-59,-54,3
-63,-72,-59,-54,3
-63,-75,-62,-54,3
-65,-73,-61,-54,3
-66,-73,-58,-54,3
-64,-74,-58,-53,3
-64,-72,-63,-54,3
-64,-74,-62,-54,3
-66,-67,-60,-53,3
-64,-68,-59,-54,3
-64,-71,-58,-54,3
-66,-71,-59,-54,3
-67,-70,-62,-54,3
-68,-60,-57,-91,3
-68,-61,-59,-69,3
-69,-63,-63,-61,3
-70,-62,-57,-67,3
-67,-62,-58,-74,3
-64,-64,-56,-60,3
-69,-64,-57,-59,3
-66,-62,-61,-61,3
-65,-62,-61,-61,3
-63,-60,-56,-61,3
-66,-63,-61,-58,3
-65,-65,-56,-62,3
-70,-64,-57,-58,3
-66,-68,-60,-57,3
-65,-63,-59,-62,3
-65,-64,-56,-66,3
-64,-62,-54,-58,3
-63,-66,-63,-59,3
-67,-65,-56,-58,3
-68,-66,-64,-56,3
-65,-67,-57,-68,3
-65,-61,-57,-68,3
-69,-64,-56,-61,3
-63,-64,-56,-60,3
-64,-64,-57,-58,3
-67,-61,-63,-58,3
-64,-63,-60,-62,3
-64,-63,-61,-56,3
-64,-61,-55,-57,3
-67,-69,-57,-61,3
-66,-63,-55,-58,3
-67,-61,-55,-58,3
-65,-69,-56,-59,3
-67,-65,-58,-66,3
