-58,-66,-68,-66,0
-58,-66,-68,-62,0
-61,-61,-74,-67,0
-61,-64,-70,-63,0
-60,-60,-74,-61,0
-62,-68,-62,-53,1
-62,-68,-66,-59,1
-60,-64,-61,-59,1
-72,-57,-62,-50,1
-63,-61,-70,-65,0
-57,-67,-67,-72,0
-64,-60,-62,-69,0
-68,-68,-68,-65,1
-68,-70,-70,-63,1
-63,-63,-76,-75,0
-69,-71,-61,-54,1
-65,-70,-72,-66,0
-65,-70,-63,-54,1
-64,-62,-63,-61,0
-62,-60,-82,-63,0
-65,-69,-64,-52,1
-70,-64,-66,-73,1
-68,-80,-66,-74,1
-66,-70,-60,-63,1
-69,-62,-55,-61,1
-60,-74,-75,-67,0
-68,-62,-60,-61,1
-66,-64,-63,-66,1
-60,-68,-67,-50,1
-64,-60,-55,-63,1
-67,-66,-61,-63,1
-61,-68,-55,-61,1
-66,-68,-66,-54,1
-58,-71,-73,-69,0
-67,-62,-65,-56,0
-59,-67,-74,-68,0
-64,-64,-65,-72,0
-68,-62,-79,-66,0
-64,-66,-62,-59,1
-67,-69,-61,-74,0
-68,-69,-72,-65,1
-62,-63,-75,-54,0
-66,-68,-60,-57,1
-60,-57,-68,-69,0
-65,-63,-65,-56,1
-57,-66,-63,-53,1
-67,-66,-65,-62,1
-69,-70,-56,-60,1
-67,-72,-60,-54,1
-74,-74,-68,-75,1
-67,-63,-65,-60,0
-68,-57,-62,-54,1
-66,-64,-73,-67,0
-63,-64,-64,-58,0
-64,-68,-65,-54,1
-65,-56,-78,-72,0
-66,-63,-59,-62,1
-66,-70,-73,-67,0
-64,-62,-74,-56,0
-69,-57,-72,-75,0
-64,-66,-61,-68,1
-59,-70,-68,-75,0
-60,-62,-68,-65,0
-75,-61,-63,-55,1
-65,-74,-73,-64,0
-75,-65,-60,-57,1
-61,-66,-71,-59,0
-70,-66,-65,-66,1
-64,-66,-59,-55,1
-61,-75,-70,-61,0
-66,-70,-59,-62,1
-67,-61,-82,-74,0
-67,-65,-73,-61,1
-70,-80,-70,-61,1
-60,-75,-69,-75,0
-61,-69,-66,-58,1
-68,-73,-78,-61,0
-57,-71,-74,-71,0
-69,-58,-61,-56,1
-63,-61,-59,-67,1
-63,-65,-54,-59,1
-59,-65,-55,-57,1
-75,-58,-64,-54,1
-66,-59,-73,-67,0
-68,-69,-67,-69,1
-69,-60,-55,-66,1
-66,-63,-64,-55,1
-65,-78,-64,-56,1
-67,-64,-61,-63,1
-61,-59,-74,-64,0
-64,-65,-65,-59,0
-68,-68,-60,-59,1
-68,-56,-71,-73,0
-73,-56,-83,-75,0
-62,-62,-72,-73,0
-69,-69,-68,-73,1
-66,-62,-55,-63,1
-66,-70,-56,-59,1
-62,-61,-70,-70,0
-70,-66,-63,-62,1
-70,-64,-66,-72,1
-76,-57,-61,-51,1
-66,-64,-80,-63,1
-60,-63,-62,-59,1
-60,-64,-55,-55,1
-67,-69,-57,-59,1
-62,-77,-61,-55,1
-65,-63,-56,-58,1
-62,-59,-84,-63,0
-76,-58,-64,-53,1
-73,-73,-76,-59,1
-64,-71,-58,-54,1
-60,-75,-69,-68,0
-62,-66,-67,-50,1
-61,-61,-72,-62,0
-64,-56,-71,-71,0
-67,-63,-58,-64,1
-58,-67,-76,-74,0
-58,-73,-83,-70,0
-63,-61,-73,-65,0
-67,-66,-61,-61,1
-61,-64,-66,-68,0
-64,-72,-65,-80,0
-66,-67,-63,-54,1
-68,-58,-64,-59,1
-60,-61,-62,-52,1
-62,-62,-61,-53,1
-60,-74,-69,-63,0
-68,-57,-72,-77,0
-69,-69,-55,-65,1
-65,-64,-70,-83,0
-66,-61,-65,-64,1
-68,-57,-71,-75,0
-74,-67,-61,-59,1
-58,-65,-69,-71,0
-63,-64,-70,-58,0
-63,-61,-78,-70,0
-68,-65,-71,-76,0
-65,-62,-57,-66,1
-60,-63,-62,-59,1
-66,-61,-62,-54,1
-64,-73,-57,-59,1
-65,-63,-56,-60,1
-68,-70,-56,-66,1
-60,-59,-68,-67,0
-59,-75,-67,-72,0
-67,-69,-67,-79,1
-60,-65,-68,-68,0
-62,-86,-69,-79,0
-74,-65,-60,-55,1
-60,-60,-72,-63,0
-65,-62,-56,-59,1
-67,-75,-63,-50,1
-63,-59,-84,-65,0
-62,-60,-71,-73,0
-67,-73,-71,-69,1
-68,-63,-62,-59,1
-70,-65,-65,-68,1
-70,-71,-61,-54,1
-60,-60,-73,-63,0
-68,-61,-56,-63,1
-61,-66,-71,-68,0
-72,-59,-77,-67,0
-65,-63,-64,-53,1
-70,-59,-66,-53,1
-68,-67,-60,-63,1
-61,-66,-63,-59,1
-60,-61,-72,-63,0
-63,-64,-54,-54,1
-63,-60,-74,-55,0
-65,-69,-71,-63,1
-63,-63,-63,-59,1
-61,-64,-68,-66,0
-63,-65,-65,-55,0
-65,-79,-70,-64,1
-63,-69,-61,-55,1
-68,-69,-71,-65,1
-62,-64,-70,-74,0
-62,-63,-66,-60,1
-68,-70,-72,-66,1
-59,-68,-56,-59,1
-62,-76,-64,-55,1
-60,-77,-69,-67,0
-68,-63,-64,-65,1
-60,-64,-66,-53,1
-66,-65,-69,-57,1
-64,-60,-60,-66,0
-59,-65,-55,-60,1
-64,-73,-62,-69,0
-59,-71,-73,-84,0
-64,-55,-77,-70,0
-59,-69,-70,-67,0
-75,-66,-64,-52,1
-69,-65,-80,-74,0
-58,-68,-68,-58,1
-59,-67,-67,-68,0
-71,-58,-68,-52,1
-60,-72,-75,-68,0
-69,-56,-79,-77,0
-61,-59,-73,-68,0
-60,-70,-69,-70,0
-59,-74,-70,-67,0
-57,-64,-54,-59,1
-60,-58,-75,-66,0
-73,-58,-63,-55,1
-68,-58,-68,-55,1
-61,-89,-69,-73,0
-59,-70,-67,-84,0
-61,-64,-63,-53,1
-60,-65,-68,-67,0
-57,-64,-54,-56,1
-70,-56,-81,-76,0
-68,-72,-68,-74,1
-63,-60,-65,-56,0
-74,-66,-71,-74,0
-60,-67,-70,-72,0
-68,-68,-61,-60,1
-69,-66,-66,-68,1
-62,-70,-66,-76,0
-67,-77,-64,-64,1
-67,-63,-55,-66,1
-67,-56,-85,-75,0
-67,-56,-73,-72,0
-62,-60,-71,-63,0
-60,-75,-77,-68,0
-58,-66,-84,-63,0
-67,-56,-71,-75,0
-68,-66,-76,-62,1
-64,-63,-60,-62,1
-70,-64,-57,-58,1
-63,-60,-76,-65,0
-67,-56,-72,-72,0
-65,-69,-56,-59,1
-64,-56,-72,-71,0
-62,-60,-65,-54,0
-70,-66,-69,-61,1
-63,-72,-59,-54,1
-70,-59,-57,-56,1
-58,-66,-67,-60,1
-62,-60,-65,-54,0
-60,-73,-67,-67,0
-64,-58,-67,-54,1
-62,-69,-62,-55,1
-67,-67,-61,-64,1
-58,-63,-57,-60,1
-65,-64,-62,-74,1
-58,-65,-68,-76,0
-58,-69,-69,-68,0
-59,-76,-68,-68,0
-62,-61,-64,-72,0
-70,-55,-70,-75,0
-65,-63,-56,-65,1
-68,-56,-71,-77,0
-66,-71,-61,-67,1
-64,-58,-61,-54,1
-67,-64,-81,-73,0
-60,-62,-78,-65,0
-61,-60,-74,-67,0
-92,-58,-62,-58,1
-74,-66,-61,-54,1
-65,-81,-64,-55,1
-69,-55,-70,-72,0
-62,-59,-70,-67,0
-62,-65,-58,-50,1
-69,-61,-54,-62,1
-60,-65,-65,-58,1
-60,-69,-68,-71,0
-62,-67,-65,-55,0
-68,-67,-76,-68,1
-66,-59,-61,-56,1
-60,-70,-66,-80,0
-57,-70,-68,-75,0
-63,-69,-67,-73,0
-60,-61,-89,-64,0
-65,-56,-72,-71,0
-60,-64,-61,-59,1
-65,-62,-56,-63,1
-67,-65,-73,-61,0
-64,-68,-58,-58,1
-65,-61,-65,-57,0
-67,-70,-59,-57,1
-69,-65,-80,-68,1
-65,-62,-62,-59,0
-60,-68,-68,-60,0
-59,-66,-71,-67,0
-63,-65,-66,-56,1
-70,-57,-72,-75,0
-66,-70,-65,-54,1
-61,-62,-73,-68,0
-65,-62,-61,-61,1
-67,-61,-55,-58,1
-70,-63,-81,-59,0
-63,-64,-56,-60,1
-60,-71,-62,-56,1
-66,-78,-66,-67,1
-67,-68,-61,-52,1
-65,-64,-63,-59,1
-67,-66,-63,-59,1
-60,-59,-80,-64,0
-61,-66,-75,-70,0
-68,-64,-71,-74,0
-69,-68,-61,-54,1
-66,-69,-61,-56,1
-63,-66,-70,-72,0
-65,-68,-62,-54,1
-65,-69,-66,-53,1
-74,-65,-61,-64,1
-66,-62,-57,-61,1
-64,-72,-62,-63,1
-65,-65,-62,-52,1
-63,-64,-76,-55,0
-62,-61,-65,-57,0
-63,-64,-65,-56,1
-65,-66,-64,-53,1
-63,-63,-65,-60,0
-61,-61,-77,-66,0
-63,-67,-62,-53,1
-67,-61,-62,-73,0
-67,-69,-57,-61,1
-68,-65,-64,-68,1
-63,-60,-74,-55,0
-61,-69,-67,-58,1
-59,-74,-69,-68,0
-66,-69,-61,-54,1
-57,-73,-76,-61,0
-68,-71,-57,-65,1
-66,-59,-65,-57,1
-69,-58,-68,-52,1
-60,-67,-77,-61,0
-71,-63,-62,-55,1
-72,-69,-65,-69,1
-58,-67,-66,-66,0
-66,-62,-56,-61,1
-62,-60,-72,-67,0
-74,-58,-64,-55,1
-64,-70,-63,-55,1
-65,-65,-56,-62,1
-67,-69,-63,-54,1
-67,-59,-59,-53,1
-71,-67,-61,-69,0
-58,-67,-77,-69,0
-58,-59,-81,-69,0
-67,-66,-57,-57,1
-65,-61,-56,-64,1
-60,-73,-67,-82,0
-66,-71,-61,-54,1
-60,-65,-70,-64,0
-61,-72,-74,-69,0
-60,-61,-83,-61,0
-69,-69,-65,-52,1
-60,-73,-73,-67,0
-59,-67,-70,-59,0
-63,-62,-74,-69,0
-61,-67,-68,-64,0
-63,-60,-65,-56,0
-64,-71,-63,-64,1
-60,-74,-73,-64,0
-59,-82,-68,-65,0
-70,-56,-70,-72,0
-60,-70,-75,-61,0
-61,-66,-57,-50,1
-60,-71,-70,-74,0
-61,-64,-74,-78,0
-65,-66,-63,-62,1
-65,-57,-70,-74,0
