-58,-60,-57,-69,1
-58,-60,-57,-69,1
-58,-61,-58,-69,1
-58,-61,-58,-69,1
-58,-61,-59,-69,1
-58,-61,-59,-69,1
-58,-61,-60,-69,1
-58,-62,-60,-68,1
-57,-62,-60,-68,1
-57,-62,-61,-68,1
-57,-62,-61,-68,1
-58,-62,-61,-68,1
-57,-62,-61,-68,1
-57,-62,-62,-68,1
-57,-62,-62,-68,1
-57,-62,-62,-68,1
-57,-62,-62,-68,1
-57,-62,-63,-69,1
-57,-62,-63,-69,1
-56,-63,-63,-69,1
-57,-63,-63,-69,1
-57,-63,-64,-69,1
-57,-63,-64,-69,1
-57,-63,-64,-69,1
-58,-63,-65,-69,1
-58,-63,-65,-69,1
-58,-63,-65,-69,1
-59,-63,-66,-69,1
-59,-63,-66,-69,1
-59,-63,-66,-69,1
-59,-63,-67,-69,1
-59,-63,-67,-69,1
-60,-63,-67,-69,1
-60,-63,-67,-69,1
-60,-63,-68,-68,1
-60,-63,-68,-69,1
-60,-63,-67,-69,1
-60,-64,-67,-69,1
-60,-64,-67,-69,1
-60,-64,-67,-69,1
-60,-64,-67,-69,1
-60,-64,-67,-69,1
-60,-64,-67,-69,1
-60,-64,-67,-70,1
-60,-64,-67,-70,1
-60,-64,-67,-70,1
-60,-65,-67,-70,1
-61,-65,-67,-70,1
-61,-65,-67,-70,1
-62,-65,-67,-70,1
-62,-65,-67,-70,1
-62,-65,-68,-71,1
-62,-65,-68,-71,1
-62,-65,-68,-71,1
-62,-65,-68,-71,1
-62,-65,-68,-71,1
-62,-65,-68,-71,1
-63,-65,-68,-71,1
-63,-65,-68,-71,1
-63,-65,-68,-70,1
-63,-65,-69,-70,1
-64,-65,-69,-70,1
-64,-66,-69,-70,1
-64,-66,-69,-70,1
-64,-66,-70,-70,1
-64,-66,-70,-70,1
-64,-66,-70,-69,1
-64,-66,-70,-69,1
-64,-66,-70,-69,1
-65,-66,-70,-69,1
-65,-67,-71,-69,1
-65,-67,-71,-69,1
-66,-68,-71,-69,1
-65,-68,-71,-69,1
-66,-68,-71,-69,1
-66,-68,-71,-69,1
-66,-68,-71,-69,1
-66,-68,-71,-69,1
-66,-68,-71,-69,1
-66,-69,-72,-69,1
-66,-69,-72,-69,1
-66,-68,-72,-70,1
-66,-68,-72,-71,1
-66,-69,-72,-71,1
-66,-69,-72,-71,1
-66,-69,-72,-71,1
-66,-69,-71,-71,1
-66,-69,-71,-71,1
-66,-68,-71,-71,1
-66,-68,-71,-71,1
-66,-67,-71,-71,1
-65,-67,-71,-70,1
-65,-67,-71,-71,1
-65,-67,-71,-71,1
-65,-67,-71,-71,1
-65,-67,-71,-71,1
-65,-66,-71,-72,1
-65,-67,-71,-72,1
-65,-66,-71,-71,1
-65,-66,-71,-71,1
-65,-67,-71,-71,1
-65,-66,-70,-71,1
-65,-66,-70,-71,1
-64,-66,-70,-70,1
-65,-66,-70,-70,1
-65,-66,-70,-70,1
-64,-66,-70,-70,1
-64,-66,-70,-71,1
-64,-65,-70,-70,1
-64,-66,-70,-70,1
-64,-65,-70,-70,1
-64,-65,-70,-70,1
-64,-65,-69,-70,1
-64,-65,-69,-70,1
-64,-65,-69,-71,1
-64,-65,-69,-71,1
-64,-65,-69,-71,1
-64,-65,-69,-71,1
-63,-65,-69,-71,1
-63,-64,-69,-71,1
-63,-65,-69,-71,1
-63,-65,-69,-71,1
-63,-65,-69,-70,1
-63,-65,-69,-71,1
-62,-65,-69,-71,1
-62,-65,-69,-71,1
-62,-65,-69,-71,1
-62,-65,-70,-71,1
-62,-65,-71,-71,1
-62,-65,-71,-70,1
-61,-65,-71,-70,1
-62,-65,-71,-70,1
-62,-65,-71,-70,1
-61,-65,-71,-70,1
-61,-65,-71,-70,1
-62,-65,-70,-70,1
-62,-65,-70,-70,1
-62,-64,-71,-71,1
-62,-64,-71,-71,1
-62,-64,-70,-71,1
-62,-64,-70,-70,1
-63,-64,-70,-70,1
-63,-64,-70,-70,1
-63,-64,-71,-70,1
-63,-64,-70,-70,1
-63,-64,-70,-70,1
-64,-64,-70,-70,1
-63,-64,-71,-70,1
-63,-64,-70,-70,1
-63,-64,-70,-70,1
-64,-63,-70,-70,1
-64,-63,-70,-70,1
-64,-63,-70,-69,1
-64,-63,-70,-69,1
-64,-63,-70,-69,1
-64,-63,-70,-69,1
-64,-63,-70,-69,1
-64,-63,-70,-69,1
-64,-63,-70,-69,1
-64,-63,-70,-69,1
-64,-63,-69,-69,1
-64,-63,-70,-69,1
-65,-63,-70,-69,1
-65,-63,-70,-68,1
-65,-63,-70,-68,1
-65,-63,-70,-68,1
-65,-63,-70,-68,1
-66,-63,-70,-68,1
-66,-63,-70,-68,1
-66,-63,-70,-68,1
-66,-63,-70,-68,1
-66,-63,-71,-67,1
-67,-63,-71,-67,1
-67,-64,-71,-67,1
-67,-64,-71,-67,1
-67,-64,-71,-67,1
-67,-64,-71,-67,1
-68,-64,-71,-67,1
-68,-64,-71,-67,1
-68,-64,-71,-67,1
-68,-64,-71,-67,1
-68,-64,-72,-67,1
-68,-64,-72,-67,1
-68,-64,-72,-67,1
-68,-64,-72,-67,1
-69,-64,-72,-67,1
-69,-64,-73,-67,1
-69,-64,-72,-67,1
-69,-64,-72,-67,1
-69,-64,-73,-67,1
-69,-64,-73,-67,1
-69,-64,-73,-67,1
-69,-64,-73,-67,1
-69,-64,-73,-67,1
-69,-64,-73,-67,1
-69,-64,-73,-67,1
-69,-64,-73,-67,1
-69,-64,-73,-67,1
-70,-64,-73,-67,1
-70,-64,-73,-67,1
-70,-64,-73,-67,1
-70,-64,-74,-67,1
-70,-64,-73,-67,1
-70,-64,-74,-67,1
-70,-64,-74,-67,1
-70,-64,-74,-67,1
-70,-64,-74,-67,1
-70,-64,-74,-67,1
-70,-64,-74,-67,1
-70,-64,-75,-67,1
-70,-64,-75,-67,1
-70,-64,-75,-66,1
-70,-64,-74,-66,1
-70,-64,-74,-66,1
-71,-64,-75,-66,1
-71,-64,-75,-67,1
-71,-64,-75,-66,1
-71,-64,-75,-66,1
-71,-64,-75,-67,1
-71,-65,-75,-67,1
-71,-65,-75,-66,1
-71,-65,-75,-66,1
-71,-65,-75,-66,1
-71,-65,-75,-66,1
-71,-65,-75,-66,1
-71,-66,-75,-66,1
-72,-66,-75,-66,1
-72,-66,-75,-66,1
-72,-66,-75,-66,1
-72,-67,-75,-66,1
-72,-67,-75,-66,1
-72,-67,-75,-66,1
-72,-68,-76,-66,1
-72,-68,-76,-66,1
-72,-67,-76,-66,1
-72,-67,-76,-65,1
-73,-67,-76,-65,1
-73,-68,-76,-65,1
-73,-67,-76,-66,1
-73,-67,-76,-66,1
-73,-67,-76,-66,1
-73,-67,-76,-66,1
-73,-67,-77,-66,1
-73,-68,-76,-65,1
-73,-67,-77,-66,1
-73,-68,-77,-66,1
-73,-68,-77,-66,1
-73,-69,-77,-66,1
-72,-68,-77,-66,1
-73,-68,-77,-66,1
-72,-68,-77,-66,1
-73,-68,-77,-66,1
-73,-68,-78,-66,1
-73,-68,-77,-66,1
-73,-68,-77,-66,1
-73,-68,-77,-66,1
-73,-67,-77,-66,1
-73,-67,-77,-66,1
-74,-67,-77,-66,1
-73,-67,-77,-66,1
-74,-67,-77,-66,1
-73,-67,-77,-66,1
-73,-67,-77,-67,1
-73,-67,-77,-66,1
-73,-67,-77,-67,1
-73,-67,-77,-66,1
-73,-67,-77,-66,1
-73,-67,-77,-66,1
-72,-66,-77,-66,1
-72,-66,-76,-66,1
-73,-67,-76,-66,1
-73,-66,-76,-66,1
-73,-66,-76,-66,1
-73,-66,-76,-66,1
-73,-66,-77,-66,1
-73,-66,-76,-65,1
-73,-66,-76,-65,1
-73,-66,-76,-65,1
-73,-66,-76,-65,1
-73,-66,-76,-65,1
-73,-66,-76,-65,1
-73,-66,-76,-65,1
-73,-66,-76,-65,1
-73,-66,-76,-66,1
-73,-66,-76,-66,1
-73,-66,-76,-66,1
-73,-66,-76,-66,1
-73,-66,-76,-66,1
-73,-65,-76,-66,1
-72,-66,-76,-66,1
-73,-66,-76,-66,1
-73,-65,-76,-66,1
-73,-65,-76,-66,1
-73,-65,-76,-66,1
-73,-66,-76,-66,1
-73,-66,-76,-66,1
-73,-66,-76,-66,1
-73,-66,-76,-66,1
-73,-66,-76,-66,1
-72,-66,-76,-67,1
-72,-66,-76,-67,1
-71,-66,-75,-67,1
-71,-66,-75,-67,1
-70,-66,-75,-67,1
-70,-66,-75,-68,1
-70,-66,-74,-68,1
-69,-66,-74,-68,1
-69,-67,-74,-68,1
-69,-66,-74,-69,1
-68,-66,-74,-69,1
-68,-66,-74,-69,1
-68,-67,-73,-69,1
-67,-67,-73,-70,1
-67,-67,-73,-70,1
-67,-67,-73,-70,1
-66,-67,-73,-70,1
-66,-67,-73,-71,1
-66,-67,-72,-71,1
-66,-68,-72,-71,1
-66,-67,-72,-71,1
-65,-68,-72,-71,1
-65,-68,-72,-72,1
-65,-68,-72,-72,1
-65,-69,-71,-72,1
-65,-69,-71,-72,1
-64,-69,-71,-72,1
-64,-68,-71,-72,1
-64,-68,-71,-73,1
-64,-68,-71,-73,1
-64,-68,-71,-73,1
-63,-69,-70,-73,1
-63,-69,-70,-73,1
-63,-69,-70,-73,1
-63,-69,-70,-73,1
-63,-69,-70,-73,1
-63,-70,-70,-73,1
-63,-69,-70,-73,1
-62,-69,-71,-74,1
-62,-69,-71,-74,1
-62,-69,-71,-74,1
-62,-69,-71,-74,1
-62,-69,-71,-74,1
-62,-69,-71,-74,1
-62,-69,-71,-75,1
-62,-69,-71,-74,1
-62,-69,-71,-74,1
-61,-69,-71,-74,1
-61,-69,-71,-74,1
-61,-69,-71,-74,1
-61,-69,-72,-74,1
-61,-68,-72,-74,1
-61,-68,-72,-74,1
-61,-68,-72,-74,1
-61,-68,-72,-74,1
-61,-68,-72,-74,1
-61,-68,-72,-73,1
-61,-68,-72,-73,1
-61,-68,-72,-73,1
-61,-68,-72,-74,1
-61,-68,-72,-74,1
-61,-68,-72,-74,1
-61,-68,-72,-74,1
-61,-68,-73,-74,1
-60,-67,-73,-74,1
-60,-67,-73,-74,1
-60,-67,-73,-74,1
-60,-67,-73,-75,1
-60,-67,-72,-74,1
-60,-67,-72,-75,1
-60,-67,-72,-75,1
-60,-67,-72,-75,1
-60,-67,-72,-75,1
-60,-67,-72,-75,1
-60,-67,-72,-75,1
-60,-67,-72,-75,1
-60,-67,-72,-75,1
-60,-67,-72,-75,1
-60,-67,-72,-74,1
-60,-67,-72,-74,1
-60,-67,-72,-74,1
-60,-67,-72,-74,1
-60,-67,-72,-74,1
-60,-67,-72,-74,1
-60,-67,-72,-74,1
-60,-67,-72,-74,1
-60,-67,-73,-74,1
-60,-67,-72,-74,1
-60,-67,-73,-74,1
-60,-67,-73,-74,1
-60,-67,-72,-74,1
-60,-68,-72,-74,1
-60,-68,-72,-74,1
-60,-68,-72,-74,1
-60,-68,-72,-73,1
-60,-68,-72,-73,1
-59,-68,-72,-73,1
-59,-68,-72,-73,1
-60,-68,-72,-73,1
-60,-69,-72,-73,1
-60,-69,-73,-73,1
-60,-69,-72,-73,1
-60,-69,-73,-73,1
-60,-69,-73,-73,1
-60,-69,-72,-73,1
-60,-69,-72,-73,1
-60,-69,-73,-73,1
-60,-69,-72,-73,1
-60,-69,-72,-73,1
-60,-69,-72,-73,1
-60,-69,-72,-73,1
-60,-69,-72,-73,1
-60,-69,-73,-73,1
-60,-69,-72,-73,1
-60,-69,-73,-73,1
-60,-69,-73,-73,1
-60,-69,-73,-73,1
-60,-69,-73,-73,1
-60,-69,-72,-73,1
-59,-69,-73,-73,1
-59,-69,-73,-73,1
-60,-69,-73,-73,1
-60,-69,-73,-73,1
-60,-69,-73,-73,1
-60,-69,-73,-73,1
-60,-69,-72,-73,1
-60,-69,-72,-74,1
-60,-69,-72,-73,1
-59,-69,-72,-73,1
-60,-69,-73,-73,1
-60,-69,-73,-74,1
-60,-69,-73,-74,1
-60,-69,-73,-74,1
-60,-69,-72,-74,1
-60,-69,-72,-74,1
-60,-69,-72,-74,1
-60,-69,-72,-74,1
-60,-69,-72,-74,1
-60,-69,-72,-74,1
-60,-69,-72,-74,1
-60,-69,-72,-74,1
-60,-69,-72,-74,1
-60,-69,-72,-74,1
-60,-69,-72,-74,1
-60,-69,-72,-74,1
-60,-69,-72,-74,1
-60,-70,-72,-74,1
-60,-70,-72,-74,1
-60,-70,-72,-74,1
-60,-70,-72,-74,1
-60,-70,-72,-74,1
-60,-70,-72,-74,1
-60,-70,-72,-74,1
-60,-70,-71,-74,1
-60,-70,-71,-74,1
-60,-69,-71,-74,1
-60,-69,-71,-74,1
-60,-69,-71,-74,1
-60,-69,-71,-74,1
-59,-69,-71,-74,1
-59,-69,-71,-74,1
-59,-69,-71,-74,1
-59,-69,-71,-74,1
-59,-69,-71,-73,1
-59,-69,-71,-73,1
-59,-69,-71,-73,1
-59,-69,-71,-73,1
-59,-70,-71,-73,1
-59,-70,-72,-73,1
-59,-70,-72,-73,1
-59,-70,-72,-73,1
-59,-70,-72,-73,1
-59,-70,-72,-73,1
-59,-70,-73,-73,1
-59,-70,-73,-73,1
-59,-70,-72,-73,1
-59,-70,-72,-73,1
-59,-69,-72,-74,1
-59,-69,-72,-73,1
-59,-70,-72,-73,1
-59,-69,-72,-74,1
-59,-69,-72,-73,1
-59,-69,-72,-74,1
-59,-69,-72,-74,1
-59,-69,-72,-73,1
-59,-69,-72,-74,1
-59,-69,-72,-73,1
-59,-70,-72,-73,1
-59,-70,-72,-74,1
-59,-69,-73,-74,1
-59,-69,-72,-74,1
-59,-69,-73,-74,1
-59,-69,-72,-74,1
-59,-69,-72,-74,1
-59,-68,-72,-74,1
-59,-69,-72,-74,1
-59,-69,-72,-74,1
-59,-69,-72,-74,1
-59,-69,-72,-74,1
-59,-69,-71,-74,1
-59,-69,-72,-74,1
-59,-69,-72,-74,1
-59,-69,-72,-74,1
-59,-69,-72,-74,1
-59,-70,-72,-74,1
-59,-70,-72,-74,1
-59,-69,-73,-74,1
-60,-70,-73,-74,1
-60,-70,-73,-74,1
-60,-70,-73,-74,1
-60,-70,-73,-74,1
-60,-71,-73,-74,1
-60,-70,-74,-74,1
-59,-70,-73,-74,1
-60,-70,-74,-73,1
-60,-70,-73,-73,1
-60,-70,-74,-73,1
-60,-70,-73,-73,1
-60,-70,-73,-73,1
-60,-70,-73,-73,1
-60,-70,-73,-73,1
-60,-70,-73,-73,1
-60,-69,-73,-73,1
-60,-69,-73,-73,1
-60,-69,-73,-73,1
-60,-69,-73,-73,1
-60,-69,-72,-73,1
-60,-69,-72,-73,1
-60,-69,-73,-73,1
-59,-69,-72,-73,1
-59,-69,-72,-73,1
-59,-69,-72,-73,1
-59,-69,-72,-73,1
-59,-69,-72,-73,1
-59,-70,-72,-73,1
-59,-70,-72,-73,1
-59,-70,-72,-73,1
-59,-70,-72,-73,1
-59,-70,-71,-73,1
-59,-70,-71,-73,1
-59,-70,-71,-73,1
-59,-70,-71,-73,1
-59,-70,-72,-73,1
-59,-70,-71,-73,1
-59,-71,-71,-73,1
-59,-70,-71,-73,1
-59,-71,-71,-73,1
-59,-70,-71,-73,1
-59,-70,-71,-73,1
-59,-70,-71,-73,1
-59,-70,-72,-73,1
-59,-71,-71,-74,1
-59,-70,-71,-74,1
-59,-71,-71,-74,1
-59,-70,-71,-74,1
-59,-71,-71,-73,1
-59,-71,-71,-74,1
-59,-70,-71,-74,1
-59,-71,-71,-74,1
-59,-71,-71,-73,1
-59,-71,-71,-73,1
-59,-71,-71,-73,1
-59,-71,-71,-73,1
-59,-71,-71,-73,1
-59,-70,-71,-73,1
-59,-71,-71,-73,1
-59,-71,-72,-73,1
-59,-71,-72,-73,1
-59,-71,-72,-73,1
-59,-71,-72,-74,1
-59,-71,-72,-74,1
-59,-71,-71,-74,1
-59,-71,-71,-73,1
-59,-71,-71,-73,1
-59,-71,-71,-73,1
-59,-71,-71,-73,1
-59,-71,-71,-73,1
-59,-71,-71,-73,1
-59,-71,-71,-73,1
-59,-71,-72,-73,1
-59,-71,-72,-73,1
-59,-71,-72,-73,1
-60,-71,-72,-73,1
-59,-71,-72,-73,1
-59,-71,-72,-73,1
-59,-71,-72,-73,1
-59,-71,-72,-73,1
-59,-71,-72,-73,1
-59,-71,-72,-73,1
-59,-71,-72,-73,1
-59,-71,-72,-74,1
-59,-71,-72,-74,1
-59,-71,-72,-73,1
-59,-71,-72,-73,1
-59,-71,-72,-74,1
-59,-70,-72,-74,1
-59,-71,-72,-74,1
-59,-70,-72,-74,1
-59,-70,-72,-74,1
-59,-70,-72,-73,1
-60,-69,-72,-73,1
-60,-69,-72,-74,1
-60,-69,-72,-73,1
-61,-69,-72,-74,1
-61,-68,-72,-73,1
-61,-68,-72,-73,1
-61,-68,-72,-73,1
-61,-67,-72,-72,1
-61,-67,-72,-72,1
-61,-67,-73,-72,1
-61,-67,-73,-72,1
-62,-66,-73,-72,1
-62,-66,-73,-72,1
-62,-66,-73,-72,1
-62,-66,-73,-72,1
-62,-65,-74,-72,1
-63,-65,-74,-72,1
-63,-65,-74,-72,1
-63,-65,-74,-71,1
-63,-65,-74,-71,1
-63,-64,-74,-71,1
-63,-64,-74,-70,1
-63,-64,-74,-70,1
-63,-64,-74,-70,1
-63,-64,-74,-70,1
-63,-64,-74,-70,1
-64,-64,-74,-70,1
-64,-64,-74,-70,1
-64,-64,-74,-70,1
-64,-64,-74,-70,1
-64,-63,-74,-70,1
-64,-63,-74,-69,1
-64,-63,-75,-69,1
-64,-63,-75,-69,1
-64,-63,-75,-69,1
-64,-63,-75,-69,1
-64,-63,-75,-69,1
-64,-63,-75,-69,1
-64,-63,-75,-68,1
-64,-62,-75,-69,1
-64,-62,-75,-68,1
-64,-62,-75,-68,1
-65,-62,-75,-68,1
-65,-62,-75,-68,1
-65,-62,-75,-68,1
-65,-62,-75,-68,1
-65,-62,-75,-68,1
-65,-62,-76,-68,1
-65,-62,-76,-68,1
-65,-62,-76,-68,1
-65,-62,-76,-68,1
-65,-62,-76,-67,1
-65,-62,-76,-67,1
-65,-62,-76,-68,1
-65,-61,-76,-68,1
-65,-61,-75,-68,1
-65,-61,-75,-68,1
-65,-61,-75,-68,1
-65,-61,-75,-68,1
-65,-61,-75,-67,1
-65,-61,-75,-67,1
-65,-61,-75,-67,1
-65,-61,-75,-67,1
-65,-61,-75,-68,1
-65,-61,-75,-67,1
-65,-61,-75,-68,1
-65,-61,-75,-67,1
-65,-61,-75,-68,1
-65,-61,-74,-68,1
-65,-61,-74,-68,1
-65,-61,-74,-68,1
-65,-61,-74,-68,1
-65,-61,-74,-68,1
-65,-61,-74,-67,1
-65,-61,-74,-67,1
-65,-61,-74,-67,1
-65,-61,-74,-67,1
-65,-61,-74,-67,1
-65,-61,-73,-67,1
-65,-61,-73,-67,1
-65,-61,-73,-67,1
-65,-61,-73,-67,1
-65,-61,-73,-68,1
-65,-61,-73,-67,1
-65,-61,-73,-67,1
-65,-61,-73,-67,1
-65,-61,-73,-68,1
-65,-61,-73,-68,1
-65,-61,-73,-68,1
-65,-61,-73,-68,1
-65,-61,-73,-68,1
-65,-61,-73,-68,1
-65,-61,-73,-68,1
-65,-61,-72,-68,1
-65,-61,-73,-68,1
-65,-61,-73,-68,1
-65,-61,-73,-68,1
-65,-61,-73,-68,1
-65,-61,-73,-68,1
-65,-61,-73,-68,1
-65,-61,-73,-68,1
-65,-61,-73,-68,1
-65,-61,-73,-68,1
-65,-61,-73,-69,1
-65,-61,-73,-69,1
-65,-60,-72,-69,1
-66,-60,-73,-69,1
-65,-60,-73,-69,1
-65,-60,-73,-69,1
-65,-60,-73,-69,1
-65,-60,-73,-69,1
-65,-60,-73,-69,1
-65,-60,-73,-69,1
-65,-60,-73,-69,1
-65,-60,-73,-69,1
-65,-60,-73,-69,1
-65,-60,-73,-69,1
-65,-60,-73,-69,1
-65,-60,-73,-70,1
-65,-60,-73,-70,1
-65,-60,-73,-69,1
-65,-60,-73,-69,1
-65,-60,-73,-69,1
-65,-60,-73,-70,1
-65,-60,-73,-70,1
-65,-60,-73,-69,1
-65,-60,-73,-69,1
-65,-61,-73,-69,1
-65,-61,-73,-69,1
-65,-61,-74,-69,1
-65,-61,-74,-69,1
-65,-61,-74,-69,1
-65,-60,-74,-69,1
-65,-60,-74,-69,1
-65,-60,-74,-69,1
-65,-60,-74,-69,1
-65,-60,-74,-69,1
-65,-60,-74,-69,1
-65,-60,-74,-69,1
-65,-60,-74,-69,1
-65,-60,-74,-69,1
-65,-60,-74,-69,1
-66,-60,-75,-69,1
-66,-60,-74,-69,1
-66,-60,-75,-69,1
-66,-60,-74,-69,1
-66,-60,-74,-68,1
-66,-60,-74,-68,1
-66,-60,-74,-68,1
-66,-60,-75,-68,1
-66,-60,-74,-68,1
-66,-61,-74,-68,1
-66,-61,-74,-68,1
-66,-61,-73,-68,1
-67,-61,-73,-68,1
